10.934809 0.6
11.934809 0.65
12.934809 0.7
13.934809 0.75
14.934809 0.8

0.667507 0.1
1.667507 0.15
2.667507 0.2
3.667507 0.25
4.667507 0.3
5.667507 0.35
6.667507 0.4
7.667507 0.45
8.667507 0.5
9.667507 0.55
10.667507 0.6
11.667507 0.65
12.667507 0.7
13.667507 0.75
14.667507 0.8

0.394408 0.1
1.394408 0.15
2.394408 0.2
3.394408 0.25
4.394408 0.3
5.394408 0.35
6.394408 0.4
7.394408 0.45
8.394407 0.5
9.394407 0.55
10.394407 0.6
11.394407 0.65
12.394407 0.7
13.394407 0.75
14.394407 0.8

0.124155 0.1
1.124155 0.15
2.124155 0.2
3.124155 0.25
4.124155 0.3
5.124155 0.35
6.124155 0.4
7.124155 0.45
8.124155 0.5
9.124155 0.55
10.124155 0.6
11.124155 0.65
12.124155 0.7
13.124155 0.75
14.124155 0.8

-0.134905 0.1
0.865095 0.15
1.865095 0.2
2.865095 0.25
3.865095 0.3
4.865095 0.35
5.865095 0.4
6.865095 0.45
7.865095 0.5
8.865094 0.55
9.865094 0.6
10.865094 0.65
11.865094 0.7
12.865094 0.75
13.865094 0.8

-0.375036 0.1
0.624964 0.15
1.624964 0.2
2.624964 0.25
3.624964 0.3
4.624964 0.35
5.624964 0.4
6.624964 0.45
7.624964 0.5
8.624964 0.55
9.624964 0.6
10.624964 0.65
11.624964 0.7
12.624964 0.75
13.624964 0.8

-0.589390 0.1
0.410610 0.15
1.410610 0.2
2.410610 0.25
3.410610 0.3
4.410610 0.35
5.410610 0.4
6.410610 0.45
7.410610 0.5
8.410609 0.55
9.410609 0.6
10.410609 0.65
11.410609 0.7
12.410609 0.75
13.410609 0.8

-0.772256 0.1
0.227744 0.15
1.227744 0.2
2.227744 0.25
3.227744 0.3
4.227745 0.35
5.227745 0.4
6.227745 0.45
7.227745 0.5
8.227744 0.55
9.227744 0.6
10.227744 0.65
11.227744 0.7
12.227744 0.75
13.227744 0.8

-0.919256 0.1
0.080744 0.15
1.080744 0.2
2.080745 0.25
3.080745 0.3
4.080744 0.35
5.080744 0.4
6.080744 0.45
7.080744 0.5
8.080745 0.55
9.080745 0.6
10.080745 0.65
11.080745 0.7
12.080745 0.75
13.080745 0.8

-1.027495 0.1
-0.027495 0.15
0.972505 0.2
1.972505 0.25
2.972506 0.3
3.972506 0.35
4.972506 0.4
5.972506 0.45
6.972506 0.5
7.972506 0.55
8.972506 0.6
9.972506 0.65
10.972506 0.7
11.972506 0.75
12.972506 0.8

-1.095643 0.1
-0.095643 0.15
0.904357 0.2
1.904357 0.25
2.904357 0.3
3.904357 0.35
4.904357 0.4
5.904357 0.45
6.904357 0.5
7.904357 0.55
8.904357 0.6
9.904357 0.65
10.904357 0.7
11.904357 0.75
12.904357 0.8

-1.123960 0.1
-0.123961 0.15
0.876039 0.2
1.876040 0.25
2.876040 0.3
3.876040 0.35
4.876040 0.4
5.876040 0.45
6.876040 0.5
7.876040 0.55
8.876040 0.6
9.876040 0.65
10.876040 0.7
11.876040 0.75
12.876040 0.8

-1.114257 0.1
-0.114257 0.15
0.885743 0.2
1.885743 0.25
2.885743 0.3
3.885743 0.35
4.885743 0.4
5.885743 0.45
6.885743 0.5
7.885743 0.55
8.885743 0.6
9.885743 0.65
10.885743 0.7
11.885743 0.75
12.885743 0.8

-1.069790 0.1
-0.069790 0.15
0.930210 0.2
1.930210 0.25
2.930210 0.3
3.930210 0.35
4.930210 0.4
5.930210 0.45
6.930210 0.5
7.930210 0.55
8.930210 0.6
9.930210 0.65
10.930210 0.7
11.930210 0.75
12.930210 0.8

-0.995107 0.1
0.004893 0.15
1.004893 0.2
2.004893 0.25
3.004893 0.3
4.004893 0.35
5.004893 0.4
6.004893 0.45
7.004893 0.5
8.004893 0.55
9.004893 0.6
10.004893 0.65
11.004893 0.7
12.004893 0.75
13.004893 0.8

-0.895834 0.1
0.104166 0.15
1.104166 0.2
2.104166 0.25
3.104166 0.3
4.104166 0.35
5.104166 0.4
6.104166 0.45
7.104166 0.5
8.104166 0.55
9.104166 0.6
10.104166 0.65
11.104166 0.7
12.104166 0.75
13.104166 0.8

-0.778429 0.1
0.221571 0.15
1.221571 0.2
2.221571 0.25
3.221571 0.3
4.221571 0.35
5.221571 0.4
6.221571 0.45
7.221571 0.5
8.221571 0.55
9.221571 0.6
10.221571 0.65
11.221571 0.7
12.221571 0.75
13.221571 0.8

-0.649895 0.1
0.350105 0.15
1.350105 0.2
2.350105 0.25
3.350105 0.3
4.350105 0.35
5.350105 0.4
6.350105 0.45
7.350105 0.5
8.350105 0.55
9.350105 0.6
10.350105 0.65
11.350105 0.7
12.350105 0.75
13.350105 0.8

-0.517482 0.1
0.482518 0.15
1.482518 0.2
2.482518 0.25
3.482518 0.3
4.482518 0.35
5.482518 0.4
6.482518 0.45
7.482518 0.5
8.482518 0.55
9.482518 0.6
10.482518 0.65
11.482518 0.7
12.482518 0.75
13.482518 0.8

-0.388373 0.1
0.611628 0.15
1.611627 0.2
2.611628 0.25
3.611628 0.3
4.611628 0.35
5.611628 0.4
6.611628 0.45
7.611628 0.5
8.611628 0.55
9.611628 0.6
10.611628 0.65
11.611628 0.7
12.611628 0.75
13.611628 0.8

-0.269380 0.1
0.730620 0.15
1.730620 0.2
2.730620 0.25
3.730620 0.3
4.730620 0.35
5.730620 0.4
6.730620 0.45
7.730620 0.5
8.730620 0.55
9.730620 0.6
10.730620 0.65
11.730620 0.7
12.730620 0.75
13.730620 0.8

-0.166657 0.1
0.833343 0.15
1.833343 0.2
2.833343 0.25
3.833343 0.3
4.833343 0.35
5.833343 0.4
6.833343 0.45
7.833343 0.5
8.833344 0.55
9.833344 0.6
10.833344 0.65
11.833344 0.7
12.833344 0.75
13.833344 0.8

-0.085439 0.1
0.914561 0.15
1.914561 0.2
2.914561 0.25
3.914561 0.3
4.914561 0.35
5.914561 0.4
6.914561 0.45
7.914561 0.5
8.914561 0.55
9.914561 0.6
10.914561 0.65
11.914561 0.7
12.914561 0.75
13.914561 0.8

-0.029823 0.1
0.970177 0.15
1.970178 0.2
2.970177 0.25
3.970177 0.3
4.970178 0.35
5.970178 0.4
6.970178 0.45
7.970178 0.5
8.970178 0.55
9.970178 0.6
10.970178 0.65
11.970178 0.7
12.970178 0.75
13.970178 0.8

-0.002593 0.1
0.997407 0.15
1.997407 0.2
2.997407 0.25
3.997407 0.3
4.997407 0.35
5.997407 0.4
6.997407 0.45
7.997407 0.5
8.997407 0.55
9.997407 0.6
10.997407 0.65
11.997407 0.7
12.997407 0.75
13.997407 0.8

-0.005110 0.1
0.994890 0.15
1.994890 0.2
2.994890 0.25
3.994890 0.3
4.994890 0.35
5.994890 0.4
6.994890 0.45
7.994890 0.5
8.994890 0.55
9.994890 0.6
10.994890 0.65
11.994890 0.7
12.994890 0.75
13.994890 0.8

-0.037247 0.1
0.962753 0.15
1.962753 0.2
2.962753 0.25
3.962753 0.3
4.962753 0.35
5.962753 0.4
6.962753 0.45
7.962753 0.5
8.962753 0.55
9.962753 0.6
10.962753 0.65
11.962753 0.7
12.962753 0.75
13.962753 0.8

-0.097400 0.1
0.902600 0.15
1.902600 0.2
2.902600 0.25
3.902600 0.3
4.902600 0.35
5.902600 0.4
6.902600 0.45
7.902600 0.5
8.902600 0.55
9.902600 0.6
10.902600 0.65
11.902600 0.7
12.902600 0.75
13.902600 0.8

-0.182553 0.1
0.817447 0.15
1.817447 0.2
2.817447 0.25
3.817447 0.3
4.817447 0.35
5.817447 0.4
6.817447 0.45
7.817447 0.5
8.817447 0.55
9.817447 0.6
10.817447 0.65
11.817447 0.7
12.817447 0.75
13.817447 0.8

-0.288406 0.1
0.711594 0.15
1.711594 0.2
2.711594 0.25
3.711594 0.3
4.711595 0.35
5.711595 0.4
6.711595 0.45
7.711595 0.5
8.711595 0.55
9.711595 0.6
10.711595 0.65
11.711595 0.7
12.711595 0.75
13.711595 0.8

-0.409551 0.1
0.590449 0.15
1.590449 0.2
2.590449 0.25
3.590449 0.3
4.590449 0.35
5.590449 0.4
6.590449 0.45
7.590449 0.5
8.590449 0.55
9.590449 0.6
10.590449 0.65
11.590449 0.7
12.590449 0.75
13.590449 0.8

-0.539706 0.1
0.460294 0.15
1.460294 0.2
2.460294 0.25
3.460294 0.3
4.460294 0.35
5.460294 0.4
6.460294 0.45
7.460294 0.5
8.460294 0.55
9.460294 0.6
10.460294 0.65
11.460294 0.7
12.460294 0.75
13.460294 0.8

-0.671975 0.1
0.328025 0.15
1.328025 0.2
2.328025 0.25
3.328025 0.3
4.328025 0.35
5.328025 0.4
6.328025 0.45
7.328025 0.5
8.328025 0.55
9.328025 0.6
10.328025 0.65
11.328025 0.7
12.328025 0.75
13.328025 0.8

-0.799142 0.1
0.200858 0.15
1.200858 0.2
2.200858 0.25
3.200858 0.3
4.200859 0.35
5.200859 0.4
6.200859 0.45
7.200859 0.5
8.200858 0.55
9.200858 0.6
10.200858 0.65
11.200858 0.7
12.200858 0.75
13.200858 0.8

-0.913977 0.1
0.086023 0.15
1.086023 0.2
2.086023 0.25
3.086023 0.3
4.086023 0.35
5.086023 0.4
6.086023 0.45
7.086023 0.5
8.086022 0.55
9.086022 0.6
10.086022 0.65
11.086022 0.7
12.086022 0.75
13.086022 0.8

-1.009548 0.1
-0.009548 0.15
0.990452 0.2
1.990452 0.25
2.990452 0.3
3.990452 0.35
4.990452 0.4
5.990452 0.45
6.990452 0.5
7.990452 0.55
8.990452 0.6
9.990452 0.65
10.990452 0.7
11.990452 0.75
12.990452 0.8

-1.079518 0.1
-0.079518 0.15
0.920482 0.2
1.920482 0.25
2.920482 0.3
3.920482 0.35
4.920482 0.4
5.920482 0.45
6.920482 0.5
7.920482 0.55
8.920482 0.6
9.920482 0.65
10.920482 0.7
11.920482 0.75
12.920482 0.8

-1.118425 0.1
-0.118425 0.15
0.881575 0.2
1.881575 0.25
2.881574 0.3
3.881574 0.35
4.881575 0.4
5.881575 0.45
6.881575 0.5
7.881575 0.55
8.881575 0.6
9.881575 0.65
10.881575 0.7
11.881575 0.75
12.881575 0.8

-1.121926 0.1
-0.121926 0.15
0.878074 0.2
1.878074 0.25
2.878074 0.3
3.878074 0.35
4.878074 0.4
5.878074 0.45
6.878074 0.5
7.878074 0.55
8.878074 0.6
9.878074 0.65
10.878074 0.7
11.878074 0.75
12.878074 0.8

-1.086997 0.1
-0.086997 0.15
0.913003 0.2
1.913003 0.25
2.913003 0.3
3.913003 0.35
4.913003 0.4
5.913003 0.45
6.913003 0.5
7.913003 0.55
8.913003 0.6
9.913003 0.65
10.913003 0.7
11.913003 0.75
12.913003 0.8

-1.012084 0.1
-0.012084 0.15
0.987916 0.2
1.987916 0.25
2.987916 0.3
3.987916 0.35
4.987916 0.4
5.987916 0.45
6.987916 0.5
7.987916 0.55
8.987916 0.6
9.987916 0.65
10.987916 0.7
11.987916 0.75
12.987916 0.8

-0.897192 0.1
0.102808 0.15
1.102808 0.2
2.102808 0.25
3.102808 0.3
4.102808 0.35
5.102808 0.4
6.102808 0.45
7.102808 0.5
8.102808 0.55
9.102808 0.6
10.102808 0.65
11.102808 0.7
12.102808 0.75
13.102808 0.8

-0.743918 0.1
0.256082 0.15
1.256082 0.2
2.256082 0.25
3.256082 0.3
4.256082 0.35
5.256082 0.4
6.256082 0.45
7.256082 0.5
8.256083 0.55
9.256083 0.6
10.256083 0.65
11.256083 0.7
12.256083 0.75
13.256083 0.8

-0.555414 0.1
0.444586 0.15
1.444586 0.2
2.444586 0.25
3.444586 0.3
4.444586 0.35
5.444586 0.4
6.444586 0.45
7.444586 0.5
8.444586 0.55
9.444586 0.6
10.444586 0.65
11.444586 0.7
12.444586 0.75
13.444586 0.8

-0.336294 0.1
0.663706 0.15
1.663706 0.2
2.663706 0.25
3.663706 0.3
4.663706 0.35
5.663706 0.4
6.663706 0.45
7.663706 0.5
8.663707 0.55
9.663707 0.6
10.663707 0.65
11.663707 0.7
12.663707 0.75
13.663707 0.8

-0.092474 0.1
0.907526 0.15
1.907526 0.2
2.907526 0.25
3.907526 0.3
4.907526 0.35
5.907526 0.4
6.907526 0.45
7.907526 0.5
8.907526 0.55
9.907526 0.6
10.907526 0.65
11.907526 0.7
12.907526 0.75
13.907526 0.8

0.169029 0.1
1.169029 0.15
2.169029 0.2
3.169029 0.25
4.169029 0.3
5.169029 0.35
6.169029 0.4
7.169029 0.45
8.169029 0.5
9.169029 0.55
10.169029 0.6
11.169029 0.65
12.169029 0.7
13.169029 0.75
14.169029 0.8

0.440355 0.1
1.440355 0.15
2.440355 0.2
3.440355 0.25
4.440355 0.3
5.440355 0.35
6.440355 0.4
7.440355 0.45
8.440355 0.5
9.440355 0.55
10.440355 0.6
11.440355 0.65
12.440355 0.7
13.440355 0.75
14.440355 0.8

0.713088 0.1
1.713088 0.15
2.713088 0.2
3.713088 0.25
4.713088 0.3
5.713088 0.35
6.713088 0.4
7.713088 0.45
8.713088 0.5
9.713088 0.55
10.713088 0.6
11.713088 0.65
12.713088 0.7
13.713088 0.75
14.713088 0.8

0.978563 0.1
1.978563 0.15
2.978563 0.2
3.978563 0.25
4.978563 0.3
5.978563 0.35
6.978563 0.4
7.978563 0.45
8.978563 0.5
9.978563 0.55
10.978563 0.6
11.978563 0.65
12.978563 0.7
13.978563 0.75
14.978563 0.8

1.228196 0.1
2.228196 0.15
3.228196 0.2
4.228196 0.25
5.228196 0.3
6.228196 0.35
7.228196 0.4
8.228196 0.45
9.228196 0.5
10.228196 0.55
11.228196 0.6
12.228196 0.65
13.228196 0.7
14.228196 0.75
15.228196 0.8

1.453802 0.1
2.453803 0.15
3.453803 0.2
4.453803 0.25
5.453803 0.3
6.453803 0.35
7.453803 0.4
8.453802 0.45
9.453802 0.5
10.453802 0.55
11.453802 0.6
12.453802 0.65
13.453802 0.7
14.453802 0.75
15.453802 0.8

1.647905 0.1
2.647905 0.15
3.647905 0.2
4.647905 0.25
5.647905 0.3
6.647905 0.35
7.647905 0.4
8.647905 0.45
9.647905 0.5
10.647905 0.55
11.647905 0.6
12.647905 0.65
13.647905 0.7
14.647905 0.75
15.647905 0.8

1.804020 0.1
2.804020 0.15
3.804020 0.2
4.804020 0.25
5.804020 0.3
6.804020 0.35
7.804020 0.4
8.804020 0.45
9.804020 0.5
10.804020 0.55
11.804020 0.6
12.804020 0.65
13.804020 0.7
14.804020 0.75
15.804020 0.8

1.916899 0.1
2.916899 0.15
3.916899 0.2
4.916899 0.25
5.916899 0.3
6.916899 0.35
7.916899 0.4
8.916899 0.45
9.916899 0.5
10.916899 0.55
11.916899 0.6
12.916899 0.65
13.916899 0.7
14.916899 0.75
15.916899 0.8

1.982733 0.1
2.982733 0.15
3.982733 0.2
4.982733 0.25
5.982733 0.3
6.982733 0.35
7.982733 0.4
8.982733 0.45
9.982733 0.5
10.982733 0.55
11.982733 0.6
12.982733 0.65
13.982733 0.7
14.982733 0.75
15.982733 0.8

1.999294 0.1
2.999294 0.15
3.999294 0.2
4.999293 0.25
5.999293 0.3
6.999293 0.35
7.999293 0.4
8.999293 0.45
9.999293 0.5
10.999293 0.55
11.999293 0.6
12.999293 0.65
13.999293 0.7
14.999293 0.75
15.999293 0.8

1.966020 0.1
2.966020 0.15
3.966020 0.2
4.966020 0.25
5.966020 0.3
6.966020 0.35
7.966020 0.4
8.966020 0.45
9.966020 0.5
10.966020 0.55
11.966020 0.6
12.966020 0.65
13.966020 0.7
14.966020 0.75
15.966020 0.8

1.884038 0.1
2.884038 0.15
3.884038 0.2
4.884038 0.25
5.884038 0.3
6.884038 0.35
7.884038 0.4
8.884038 0.45
9.884038 0.5
10.884038 0.55
11.884038 0.6
12.884038 0.65
13.884038 0.7
14.884038 0.75
15.884038 0.8

1.756122 0.1
2.756122 0.15
3.756122 0.2
4.756123 0.25
5.756123 0.3
6.756123 0.35
7.756123 0.4
8.756123 0.45
9.756123 0.5
10.756123 0.55
11.756123 0.6
12.756123 0.65
13.756123 0.7
14.756123 0.75
15.756123 0.8

1.586584 0.1
2.586584 0.15
3.586584 0.2
4.586584 0.25
5.586584 0.3
6.586584 0.35
7.586584 0.4
8.586584 0.45
9.586584 0.5
10.586584 0.55
11.586584 0.6
12.586584 0.65
13.586584 0.7
14.586584 0.75
15.586584 0.8

1.381111 0.1
2.381111 0.15
3.381111 0.2
4.381111 0.25
5.381111 0.3
6.381111 0.35
7.381111 0.4
8.381110 0.45
9.381110 0.5
10.381110 0.55
11.381110 0.6
12.381110 0.65
13.381110 0.7
14.381110 0.75
15.381110 0.8

1.146550 0.1
2.146550 0.15
3.146550 0.2
4.146550 0.25
5.146550 0.3
6.146550 0.35
7.146550 0.4
8.146550 0.45
9.146550 0.5
10.146550 0.55
11.146550 0.6
12.146550 0.65
13.146550 0.7
14.146550 0.75
15.146550 0.8

0.890651 0.1
1.890651 0.15
2.890651 0.2
3.890651 0.25
4.890651 0.3
5.890651 0.35
6.890651 0.4
7.890651 0.45
8.890651 0.5
9.890651 0.55
10.890651 0.6
11.890651 0.65
12.890651 0.7
13.890651 0.75
14.890651 0.8

0.621767 0.1
1.621767 0.15
2.621767 0.2
3.621767 0.25
4.621767 0.3
5.621767 0.35
6.621767 0.4
7.621767 0.45
8.621767 0.5
9.621767 0.55
10.621767 0.6
11.621767 0.65
12.621767 0.7
13.621767 0.75
14.621767 0.8

0.348546 0.1
1.348546 0.15
2.348546 0.2
3.348546 0.25
4.348546 0.3
5.348546 0.35
6.348546 0.4
7.348546 0.45
8.348546 0.5
9.348546 0.55
10.348546 0.6
11.348546 0.65
12.348546 0.7
13.348546 0.75
14.348546 0.8

0.079605 0.1
1.079605 0.15
2.079605 0.2
3.079605 0.25
4.079605 0.3
5.079605 0.35
6.079605 0.4
7.079605 0.45
8.079605 0.5
9.079605 0.55
10.079605 0.6
11.079605 0.65
12.079605 0.7
13.079605 0.75
14.079605 0.8

-0.176794 0.1
0.823206 0.15
1.823206 0.2
2.823206 0.25
3.823206 0.3
4.823206 0.35
5.823206 0.4
6.823206 0.45
7.823206 0.5
8.823206 0.55
9.823206 0.6
10.823206 0.65
11.823206 0.7
12.823206 0.75
13.823206 0.8

-0.413042 0.1
0.586958 0.15
1.586958 0.2
2.586958 0.25
3.586958 0.3
4.586958 0.35
5.586958 0.4
6.586958 0.45
7.586958 0.5
8.586958 0.55
9.586958 0.6
10.586958 0.65
11.586958 0.7
12.586958 0.75
13.586958 0.8

-0.622468 0.1
0.377532 0.15
1.377532 0.2
2.377532 0.25
3.377532 0.3
4.377532 0.35
5.377532 0.4
6.377532 0.45
7.377532 0.5
8.377532 0.55
9.377532 0.6
10.377532 0.65
11.377532 0.7
12.377532 0.75
13.377532 0.8

-0.799571 0.1
0.200429 0.15
1.200429 0.2
2.200429 0.25
3.200429 0.3
4.200429 0.35
5.200429 0.4
6.200429 0.45
7.200429 0.5
8.200429 0.55
9.200429 0.6
10.200429 0.65
11.200429 0.7
12.200429 0.75
13.200429 0.8

-0.940216 0.1
0.059784 0.15
1.059784 0.2
2.059784 0.25
3.059784 0.3
4.059784 0.35
5.059784 0.4
6.059784 0.45
7.059784 0.5
8.059784 0.55
9.059784 0.6
10.059784 0.65
11.059784 0.7
12.059784 0.75
13.059784 0.8

-1.041766 0.1
-0.041766 0.15
0.958234 0.2
1.958234 0.25
2.958235 0.3
3.958235 0.35
4.958234 0.4
5.958234 0.45
6.958234 0.5
7.958234 0.55
8.958235 0.6
9.958235 0.65
10.958235 0.7
11.958235 0.75
12.958235 0.8

-1.103157 0.1
-0.103157 0.15
0.896843 0.2
1.896843 0.25
2.896843 0.3
3.896843 0.35
4.896842 0.4
5.896842 0.45
6.896842 0.5
7.896842 0.55
8.896843 0.6
9.896843 0.65
10.896843 0.7
11.896843 0.75
12.896843 0.8

-1.124917 0.1
-0.124917 0.15
0.875084 0.2
1.875083 0.25
2.875083 0.3
3.875083 0.35
4.875083 0.4
5.875083 0.45
6.875083 0.5
7.875083 0.55
8.875084 0.6
9.875084 0.65
10.875084 0.7
11.875084 0.75
12.875084 0.8

-1.109105 0.1
-0.109104 0.15
0.890895 0.2
1.890895 0.25
2.890896 0.3
3.890896 0.35
4.890895 0.4
5.890895 0.45
6.890895 0.5
7.890895 0.55
8.890896 0.6
9.890896 0.65
10.890896 0.7
11.890896 0.75
12.890896 0.8

-1.059208 0.1
-0.059208 0.15
0.940792 0.2
1.940792 0.25
2.940792 0.3
3.940792 0.35
4.940792 0.4
5.940792 0.45
6.940792 0.5
7.940792 0.55
8.940792 0.6
9.940792 0.65
10.940792 0.7
11.940792 0.75
12.940792 0.8

-0.979971 0.1
0.020029 0.15
1.020029 0.2
2.020029 0.25
3.020029 0.3
4.020029 0.35
5.020029 0.4
6.020029 0.45
7.020029 0.5
8.020029 0.55
9.020029 0.6
10.020029 0.65
11.020029 0.7
12.020029 0.75
13.020029 0.8

-0.877180 0.1
0.122820 0.15
1.122820 0.2
2.122820 0.25
3.122820 0.3
4.122820 0.35
5.122820 0.4
6.122820 0.45
7.122820 0.5
8.122821 0.55
9.122821 0.6
10.122821 0.65
11.122821 0.7
12.122821 0.75
13.122821 0.8

-0.757403 0.1
0.242597 0.15
1.242597 0.2
2.242597 0.25
3.242597 0.3
4.242598 0.35
5.242598 0.4
6.242598 0.45
7.242598 0.5
8.242598 0.55
9.242598 0.6
10.242598 0.65
11.242598 0.7
12.242598 0.75
13.242598 0.8

-0.627707 0.1
0.372293 0.15
1.372293 0.2
2.372293 0.25
3.372293 0.3
4.372293 0.35
5.372293 0.4
6.372293 0.45
7.372293 0.5
8.372293 0.55
9.372293 0.6
10.372293 0.65
11.372293 0.7
12.372293 0.75
13.372293 0.8

-0.495353 0.1
0.504647 0.15
1.504647 0.2
2.504647 0.25
3.504647 0.3
4.504647 0.35
5.504647 0.4
6.504647 0.45
7.504647 0.5
8.504647 0.55
9.504647 0.6
10.504647 0.65
11.504647 0.7
12.504647 0.75
13.504647 0.8

-0.367482 0.1
0.632518 0.15
1.632518 0.2
2.632518 0.25
3.632518 0.3
4.632518 0.35
5.632518 0.4
6.632518 0.45
7.632518 0.5
8.632518 0.55
9.632518 0.6
10.632518 0.65
11.632518 0.7
12.632518 0.75
13.632518 0.8

-0.250816 0.1
0.749184 0.15
1.749184 0.2
2.749184 0.25
3.749184 0.3
4.749184 0.35
5.749184 0.4
6.749184 0.45
7.749184 0.5
8.749185 0.55
9.749185 0.6
10.749185 0.65
11.749185 0.7
12.749185 0.75
13.749185 0.8

-0.151370 0.1
0.848630 0.15
1.848629 0.2
2.848629 0.25
3.848629 0.3
4.848629 0.35
5.848629 0.4
6.848629 0.45
7.848629 0.5
8.848630 0.55
9.848630 0.6
10.848630 0.65
11.848630 0.7
12.848630 0.75
13.848630 0.8

-0.074204 0.1
0.925796 0.15
1.925796 0.2
2.925796 0.25
3.925796 0.3
4.925796 0.35
5.925796 0.4
6.925796 0.45
7.925796 0.5
8.925796 0.55
9.925796 0.6
10.925796 0.65
11.925796 0.7
12.925796 0.75
13.925796 0.8

-0.023203 0.1
0.976797 0.15
1.976797 0.2
2.976797 0.25
3.976797 0.3
4.976797 0.35
5.976797 0.4
6.976797 0.45
7.976797 0.5
8.976796 0.55
9.976796 0.6
10.976796 0.65
11.976796 0.7
12.976796 0.75
13.976796 0.8

-0.000921 0.1
0.999079 0.15
1.999079 0.2
2.999079 0.25
3.999079 0.3
4.999079 0.35
5.999079 0.4
6.999079 0.45
7.999079 0.5
8.999080 0.55
9.999080 0.6
10.999080 0.65
11.999080 0.7
12.999080 0.75
13.999080 0.8

-0.008468 0.1
0.991532 0.15
1.991532 0.2
2.991533 0.25
3.991533 0.3
4.991532 0.35
5.991532 0.4
6.991532 0.45
7.991532 0.5
8.991532 0.55
9.991532 0.6
10.991532 0.65
11.991532 0.7
12.991532 0.75
13.991532 0.8

-0.045468 0.1
0.954532 0.15
1.954532 0.2
2.954532 0.25
3.954532 0.3
4.954532 0.35
5.954532 0.4
6.954532 0.45
7.954532 0.5
8.954533 0.55
9.954533 0.6
10.954533 0.65
11.954533 0.7
12.954533 0.75
13.954533 0.8

-0.110073 0.1
0.889927 0.15
1.889927 0.2
2.889927 0.25
3.889927 0.3
4.889927 0.35
5.889927 0.4
6.889927 0.45
7.889927 0.5
8.889927 0.55
9.889927 0.6
10.889927 0.65
11.889927 0.7
12.889927 0.75
13.889927 0.8

-0.199041 0.1
0.800959 0.15
1.800959 0.2
2.800959 0.25
3.800959 0.3
4.800959 0.35
5.800959 0.4
6.800959 0.45
7.800959 0.5
8.800959 0.55
9.800959 0.6
10.800959 0.65
11.800959 0.7
12.800959 0.75
13.800959 0.8

-0.307871 0.1
0.692129 0.15
1.692129 0.2
2.692129 0.25
3.692129 0.3
4.692129 0.35
5.692129 0.4
6.692129 0.45
7.692129 0.5
8.692129 0.55
9.692129 0.6
10.692129 0.65
11.692129 0.7
12.692129 0.75
13.692129 0.8

-0.430992 0.1
0.569008 0.15
1.569008 0.2
2.569008 0.25
3.569008 0.3
4.569008 0.35
5.569008 0.4
6.569008 0.45
7.569008 0.5
8.569008 0.55
9.569008 0.6
10.569008 0.65
11.569008 0.7
12.569008 0.75
13.569008 0.8

-0.561998 0.1
0.438002 0.15
1.438002 0.2
2.438002 0.25
3.438002 0.3
4.438002 0.35
5.438002 0.4
6.438002 0.45
7.438002 0.5
8.438003 0.55
9.438003 0.6
10.438003 0.65
11.438003 0.7
12.438003 0.75
13.438003 0.8

-0.693918 0.1
0.306082 0.15
1.306082 0.2
2.306082 0.25
